sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed,reason
S0265-01.filtered.vcf.gz,5.0,-2093.11029694349,0.0017444444444444,0.0,0.0050816766377885,8.0853,5.0,122.0,4.3.2,0.046,False,
S0340-01.filtered.vcf.gz,,,,,,,,,,,True,median depth too low
S0377-01_K064756.filtered.vcf.gz,5.0,-2755.0370928909,0.0005567901234567,0.0,0.0022952392202965,1.29300000000002,1.0,65.0,2.2.M1.1,0.7248,False,
S0377-01_K064756.filtered.vcf.gz,5.0,-2755.0370928909,0.0005567901234567,0.0,0.0022952392202965,1.29300000000002,2.0,9.0,4.3.2.1,0.0788,False,
S0377-01_K064756.filtered.vcf.gz,5.0,-2755.0370928909,0.0005567901234567,0.0,0.0022952392202965,1.29300000000002,3.0,128.0,4.9,0.1588,False,
S0377-01_K064756.filtered.vcf.gz,5.0,-2755.0370928909,0.0005567901234567,0.0,0.0022952392202965,1.29300000000002,4.0,156.0,4.1.1.3,0.0206,False,
S0377-01_K064756.filtered.vcf.gz,5.0,-2755.0370928909,0.0005567901234567,0.0,0.0022952392202965,1.29300000000002,5.0,32.0,2.2.AA1,0.017,False,
S0401-01.filtered.vcf.gz,1.0,-1233.03352418251,0.0001,0.0,-1.0,inf,1.0,57.0,4.1.1.1,1.0,False,
S0030-01.filtered.vcf.gz,5.0,-2195.29831443395,0.000617695473251,0.0,6.127344446826681e-117,3.32770000000001,1.0,40.0,2.2.M4.4,0.8248,False,
S0030-01.filtered.vcf.gz,5.0,-2195.29831443395,0.000617695473251,0.0,6.127344446826681e-117,3.32770000000001,2.0,9.0,4.3.2.1,0.0744,False,
S0030-01.filtered.vcf.gz,5.0,-2195.29831443395,0.000617695473251,0.0,6.127344446826681e-117,3.32770000000001,3.0,96.0,3.1.1.1,0.0244,False,
S0030-01.filtered.vcf.gz,5.0,-2195.29831443395,0.000617695473251,0.0,6.127344446826681e-117,3.32770000000001,4.0,57.0,4.1.1.1,0.0216,False,
S0030-01.filtered.vcf.gz,5.0,-2195.29831443395,0.000617695473251,0.0,6.127344446826681e-117,3.32770000000001,5.0,159.0,4.8,0.0548,False,
