covariate,coef,exp(coef),se(coef),coef_transformed,se_transformed,imp_num,pval,OR,OR_lower,OR_upper,Indel
screen_years,0.012568635539637564,1.012647952794182,0.18814299535438753,0.0009848586162725529,0.014742590751536638,1,0.9467380314680821,1.0009853437487688,0.9724757998272582,1.0303306864580302,Rv3900c
smoked_substance_use,0.1606981126642931,1.1743303998209784,0.19986976262969977,0.3282576197538726,0.40827344798166343,1,0.421388816471004,1.3885466432603577,0.6237886723154547,3.0908893766101793,Rv3900c
F2,0.07327740837322119,1.076028994968441,0.14150360954847155,0.13328962015744913,0.25739123129955555,1,0.6045640926270945,1.1425808648657532,0.6899142785278686,1.8922510714563192,Rv3900c
TTP_baseline,-0.024949951714414838,0.9753587258388575,0.2191836985834162,-0.0698199494189812,0.6133637020114072,1,0.9093715753510373,0.9325617130691378,0.28027312220778866,3.102942379318444,Rv3900c
smear_pos_no_contam_sputum_specimen_1,-0.1215819871484323,0.8855184492400687,0.21121403968110378,-0.2768335330255135,0.4809193384718001,1,0.564862579860999,0.7581806986530413,0.29540200665481725,1.9459514792048196,Rv3900c
bl_prevtb,0.2212114161218983,1.2475871627241404,0.171633545753485,0.4579059163926766,0.3552801090910511,1,0.1974471587079214,1.5807602724362282,0.7878635989794268,3.1716188463961617,Rv3900c
Lineage_2,0.03563518904256783,1.0362777320533763,0.17573589885249985,0.07117604266578129,0.3510065800322643,1,0.8393093772509379,1.0737702386059569,0.5396771370779231,2.136430184088781,Rv3900c
screen_sex,-0.027389975247100403,0.9729817287387613,0.18651154535104741,-0.05608331186831187,0.3818983066102236,1,0.8832472237502768,0.945460364539763,0.44727116348162516,1.9985533919903258,Rv3900c
peth_value_baseline,-0.2224848118184294,0.8005271652098335,0.27740996263736617,-0.0006334997686375646,0.0007898927828473441,1,0.4225487424328733,0.9993667008499748,0.997820716918362,1.0009150800679112,Rv3900c
HIV_High_CD4,-0.03681114869589126,0.9638581440297,0.1899527138238044,-0.09792234645485585,0.5052984248538487,1,0.8463394423286332,0.9067193109891488,0.336792232134631,2.441089284363276,Rv3900c
high_lung_involvement,-0.026635695810289264,0.9737159057016266,0.1946168726904594,-0.05326838541919225,0.3892117802136995,1,0.8911397076683327,0.9481255152682929,0.4421485103830784,2.033122291702217,Rv3900c
HIV_Low_CD4,0.3037859270786436,1.3549789607354985,0.135623408987125,1.0197458070033192,0.4552594123634758,1,0.02509595380637699,2.772489926862989,1.1359323360037805,6.7668646722379755,Rv3900c
fstrom1_baseline,0.0032834544892365565,1.0032888509306348,0.1805871632510225,0.007039444900430451,0.387163394406051,1,0.9854935796323621,1.0070642800336662,0.47152325148348456,2.150855680878864,Rv3900c
diabetes,0.2322704171138681,1.2614608032997499,0.1446275600169344,1.0878650405691304,0.6773797042268397,1,0.10827610411404678,2.9679308917081286,0.7868050425334566,11.195421104054306,Rv3900c
Indel_Sample1,0.019659403707851648,1.0198539224010341,0.14604516337899331,0.14584457582129473,1.0834456232898932,1,0.8929188039855387,1.1570163457599496,0.13839133792083358,9.673198080659498,Rv3900c
underweight,0.2649567087437356,1.3033745498353573,0.1950095342491268,0.5315056096935429,0.39119093035452923,1,0.17424613516745135,1.7014921641591683,0.7904012707021467,3.6627921689994656,espR_c.-145_-144insG
screen_years,0.019901140101740045,1.0201004880112683,0.1849802251912611,0.0015594222014819522,0.01449476102995537,1,0.9143247136081714,1.0015606387325628,0.9735074636468629,1.0304222109408088,espR_c.-145_-144insG
smoked_substance_use,0.14801399333049858,1.1595291219236745,0.1982199729239591,0.3023478019460955,0.40490342681015024,1,0.45523510697658,1.353031731952922,0.6118621103028061,2.992005611796301,espR_c.-145_-144insG
F2,0.06971776364321507,1.0722055231650844,0.14135670212993534,0.1268147228529291,0.2571240106861399,1,0.6218680883487033,1.1352066704425754,0.6858206849321116,1.8790541214791205,espR_c.-145_-144insG
TTP_baseline,-0.02855815568794372,0.9718457741431022,0.21913235924139196,-0.07991714807526575,0.6132200339873418,1,0.8963102728881268,0.9231928315211141,0.2775355268545904,3.0709041607437557,espR_c.-145_-144insG
smear_pos_no_contam_sputum_specimen_1,-0.11977821226183158,0.8871171666100849,0.2113024077186937,-0.2727264659644138,0.4811205462051684,1,0.5708114585812981,0.761301000885998,0.2965007862584301,1.9547307825513183,espR_c.-145_-144insG
bl_prevtb,0.22263893356027356,1.2493693869302367,0.1710118679969958,0.46086086642303825,0.3539932409547825,1,0.19295340616917267,1.5854382482397282,0.7921906973889523,3.1729916133404372,espR_c.-145_-144insG
Lineage_2,0.07184972345228588,1.07449386070261,0.1725848672613944,0.14350924239115467,0.34471285843303734,1,0.6771792869779945,1.1543174794114672,0.5873610655237881,2.2685345037070372,espR_c.-145_-144insG
screen_sex,-0.02609699426999736,0.9742405892710697,0.18724454228947715,-0.053435822970477206,0.38339918039800935,1,0.889154728922685,0.9479667767434714,0.44713960922094853,2.0097548758319776,espR_c.-145_-144insG
peth_value_baseline,-0.23970110969998953,0.7868630116443069,0.2810524052897458,-0.0006825211855856328,0.0008002642170081678,1,0.39373150880498997,0.9993177116790175,0.9977515213945615,1.00088636044332,espR_c.-145_-144insG
HIV_High_CD4,-0.035426863948080735,0.9651933220776264,0.19027826425828093,-0.09423997262329963,0.5061644304951477,1,0.8523000767657669,0.9100643455064341,0.33746144013485896,2.4542570334289917,espR_c.-145_-144insG
high_lung_involvement,-0.016520165161544864,0.9836155444243341,0.19243224989007635,-0.03303846579723826,0.38484278117739856,1,0.9315862516832876,0.967501343162763,0.4550643431033483,2.056981310902588,espR_c.-145_-144insG
HIV_Low_CD4,0.3064135888939968,1.3585440691094952,0.13544954440572032,1.0285663180263183,0.45467578533513126,1,0.023685218228599304,2.7970528744465306,1.1473077997207326,6.819011240361067,espR_c.-145_-144insG
fstrom1_baseline,0.003275768677158234,1.0032811398706991,0.17650342113808,0.007022967178318642,0.3784082014573252,1,0.9851927220564758,1.007047686045027,0.4796764431549462,2.1142273222724253,espR_c.-145_-144insG
diabetes,0.22264834735002864,1.249381148286331,0.14397510057686866,1.0427989772965671,0.6743238358814152,1,0.12199919028042062,2.83714702131937,0.7566522918215615,10.63817992436562,espR_c.-145_-144insG
Indel_Sample1,-9.012746249365952,0.00012184677449372015,1569.431928345017,-44.127592818418584,7684.145450683972,1,0.9954180290155863,6.849043732693319e-20,0.0,inf,espR_c.-145_-144insG
underweight,0.29393243875072866,1.3416932541324198,0.1957078218250314,0.589631192233813,0.3925917016938637,1,0.13312443971382562,1.8033232131335675,0.835408540507951,3.8926758027265143,ethR-Rv3856c_n.4328213delG
screen_years,0.012701472169034488,1.0127824784697677,0.18813619681984275,0.0009952674867187985,0.01474205802900655,1,0.9461740192903918,1.0009957629297563,0.9724869376441394,1.0303403352960845,ethR-Rv3856c_n.4328213delG
smoked_substance_use,0.16080891951926538,1.174460530888855,0.19986359064652612,0.3284839646303777,0.40826084048757305,1,0.42105437052404604,1.388860969250545,0.6239452973096644,3.0915126698202053,ethR-Rv3856c_n.4328213delG
F2,0.07325842313272705,1.0760085664931132,0.14149811943762314,0.13325508651945292,0.25738124493669345,1,0.604643696304041,1.1425414080730818,0.6899039569862826,1.892148691049725,ethR-Rv3856c_n.4328213delG
TTP_baseline,-0.02494737520814613,0.9753612388599663,0.21918175495086437,-0.06981273932336987,0.6133582629497204,1,0.9093800938116259,0.9325684369524925,0.28027813086233727,3.102931673349758,ethR-Rv3856c_n.4328213delG
smear_pos_no_contam_sputum_specimen_1,-0.12170564511836578,0.8854089545963792,0.21119730151101138,-0.2771150934236147,0.48088122684957924,1,0.5644359733299282,0.7579672550437399,0.2953409052321566,1.9452583422771628,ethR-Rv3856c_n.4328213delG
bl_prevtb,0.22112676249429308,1.2474815544151885,0.17163822004811394,0.45773068403982564,0.35528978484469476,1,0.1976309228558818,1.5804832963626891,0.7877106134956928,3.1711232618743055,ethR-Rv3856c_n.4328213delG
Lineage_2,0.03537103103487687,1.0360040271445259,0.1757186204928041,0.07064842594390953,0.3509720690530906,1,0.8404690184946467,1.0732038489040983,0.5394289553898688,2.1351588374972175,ethR-Rv3856c_n.4328213delG
screen_sex,-0.02728469629383633,0.9730841686289956,0.1865012446095593,-0.05586774422665424,0.3818772149629278,1,0.8836864104081879,0.9456641971698979,0.4473860851170124,1.998901627830225,ethR-Rv3856c_n.4328213delG
peth_value_baseline,-0.22257426995784724,0.8004555547421977,0.27743285835601517,-0.0006337544903426587,0.0007899579757580349,1,0.4224005221010453,0.9993664462896171,0.9978203352545432,1.0009149530058055,ethR-Rv3856c_n.4328213delG
HIV_High_CD4,-0.03689515734538108,0.963777175009817,0.1899517937745186,-0.09814582016790152,0.5052959774055046,1,0.8459924117107792,0.9065167056973534,0.3367185915382606,2.4405321189846023,ethR-Rv3856c_n.4328213delG
high_lung_involvement,-0.02664619282602227,0.9737056846440904,0.19460909362229992,-0.05328937826592694,0.38919622295535444,1,0.8910927476210179,0.9481056116235834,0.4421527102918381,2.0330176200860945,ethR-Rv3856c_n.4328213delG
HIV_Low_CD4,0.30376940102036964,1.354956568459262,0.13561611165947454,1.0196903324828461,0.45523491676111055,1,0.02509604028088107,2.772336128579762,1.135923857411411,6.766164439351984,ethR-Rv3856c_n.4328213delG
fstrom1_baseline,0.0030503869245232036,1.0030550440888983,0.18060068690553532,0.006539768024976444,0.38719238796180383,1,0.9865241879391294,1.0065611990002843,0.47126092028576344,2.149903384134899,ethR-Rv3856c_n.4328213delG
diabetes,0.2322175354890318,1.2613940969665893,0.14462845737568364,1.087617363436318,0.6773839071090848,1,0.10835865699106502,2.96719589411929,0.7866037133742453,11.192740797410321,ethR-Rv3856c_n.4328213delG
Indel_Sample1,0.01859427713988978,1.0187682271968908,0.14652908279782742,0.1387360520983864,1.0932861929521969,1,0.8990209697762225,1.148820831134067,0.13478619309206002,9.791724743988734,ethR-Rv3856c_n.4328213delG
underweight,0.31300446823187733,1.3675276414445545,0.1940296364727741,0.6278898598687416,0.38922524634702815,1,0.10670569912737347,1.8736527351016508,0.873735478910264,4.017891749265278,PE_PGRS25
screen_years,-0.015749908514484677,0.984373472697751,0.19105136373468193,-0.0012341381892311577,0.014970485947446679,1,0.9342983518537312,0.9987666230461153,0.9698869589144541,1.0285062172889008,PE_PGRS25
smoked_substance_use,0.14178752260625965,1.1523317780702784,0.19760069513245537,0.2896290062768792,0.40363842966466346,1,0.4730374689678333,1.335931773775132,0.6056289472918623,2.946876486275164,PE_PGRS25
F2,0.09030574280097466,1.0945088707616504,0.14551711766541625,0.16426369904720858,0.26469169380611296,1,0.5348727010048745,1.1785250500534754,0.7015083420209912,1.9799070237741894,PE_PGRS25
TTP_baseline,-0.010116719432427736,0.9899342824381706,0.22539560015163632,-0.0283106295011399,0.6307470884905979,1,0.9641995462359987,0.9720863611963069,0.2823657094217204,3.346553289204698,PE_PGRS25
smear_pos_no_contam_sputum_specimen_1,-0.0867430453807187,0.9169126703119694,0.21736962619313976,-0.19750774174154825,0.49493517093134626,1,0.6898506138007723,0.8207737863846045,0.3111242740980654,2.1652749865598135,PE_PGRS25
bl_prevtb,0.22123100162117418,1.2476115975808963,0.16984767472478773,0.4579464582243377,0.3515833699069209,1,0.19273665750575497,1.580824360652208,0.7936249501088232,3.1488496661915604,PE_PGRS25
Lineage_2,0.016617575899585197,1.0167564158087115,0.17280660903865772,0.03319116084435133,0.3451557549806164,1,0.9233912360117024,1.033748132520514,0.5255543398723271,2.0333486385998705,PE_PGRS25
screen_sex,-0.030758425849050145,0.9697098016050983,0.1873104843110953,-0.06298050195037116,0.3835342023149798,1,0.869565109529536,0.938961781434064,0.4427749173394103,1.9911905405382304,PE_PGRS25
peth_value_baseline,-0.21688633953739359,0.8050214632172001,0.2767845961988097,-0.0006175587663472399,0.0007881121242446232,1,0.43327924560795017,0.9993826318838198,0.9978401057900419,1.0009275425146957,PE_PGRS25
HIV_High_CD4,-0.041991038613480504,0.958878373413712,0.1898304582030302,-0.11170151372014697,0.5049732093232929,1,0.8249344892523951,0.8943111572757815,0.3323951466129854,2.4061495908637993,PE_PGRS25
high_lung_involvement,-0.030051835033913836,0.9703952317750736,0.19270487656409938,-0.06010027830855911,0.38538800375580784,1,0.8760744393172247,0.9416700997646709,0.4424415623488128,2.0042027066429022,PE_PGRS25
HIV_Low_CD4,0.31613878940077816,1.3718206365784338,0.1396853630074328,1.0612117816737818,0.46889454227315347,1,0.02362209470598784,2.889870760787724,1.1528018451360729,7.244395946529779,PE_PGRS25
fstrom1_baseline,0.018791485169597246,1.0189691562834684,0.17633763192453414,0.04028733301535509,0.3780527635983058,1,0.9151337920285755,1.0411098764594713,0.49624651588444113,2.1842163927934988,PE_PGRS25
diabetes,0.23309910875473303,1.26250659858378,0.14539317200591537,1.0917463125654125,0.6809655354652824,1,0.10888325660935468,2.9794726225744386,0.7843329939235963,11.318224755868622,PE_PGRS25
Indel_Sample1,-0.3606049560579762,0.6972543901902694,0.22113116764283558,-1.0253915406694294,0.6287934341170341,1,0.10294756406487168,0.35865600949659243,0.10457988757322188,1.2300083327012206,PE_PGRS25
underweight,0.2488539729146197,1.2825547316652992,0.1967276684451376,0.49920337260293113,0.39463752345162756,1,0.20588322267558912,1.6474083771786645,0.7601253232291804,3.5704038245548277,Rv1176c
screen_years,-0.015750146045287513,0.9843732388787576,0.1885015546723669,-0.0012341568017732326,0.014770686898699401,1,0.9334106740801282,0.9987666044565296,0.9702668219357116,1.028103515059408,Rv1176c
smoked_substance_use,0.1856613138213484,1.204014408275613,0.20042014544346679,0.3792498862926249,0.40939771353404125,1,0.3542586446005668,1.461188121009017,0.6549771774202515,3.2597635438035115,Rv1176c
F2,0.09080376906495007,1.0950541006835848,0.145302249678338,0.16516959532584902,0.2643008547601169,1,0.5320168472716371,1.1795931552338126,0.7026821935945895,1.9801839644697885,Rv1176c
TTP_baseline,-0.036053818706940056,0.9645883791868582,0.22166005381980017,-0.10089301283197741,0.6202935349556475,1,0.8707911360941275,0.9040297472946427,0.2680327776761662,3.0491411948915834,Rv1176c
smear_pos_no_contam_sputum_specimen_1,-0.13662237061671909,0.8722995698918696,0.21176230849002925,-0.31107941591687605,0.4821677075351979,1,0.5188179979559033,0.7326556890355835,0.2847593739707377,1.8850454374554362,Rv1176c
bl_prevtb,0.22197287152620918,1.2485375064878246,0.17290973051070954,0.4594821231762858,0.35792180164466353,1,0.19922943337012788,1.5832538421754134,0.7850312780616813,3.193111916448064,Rv1176c
Lineage_2,-0.08885023289815991,0.9149825976052274,0.19238224781855412,-0.17746525660547843,0.38425521083992026,1,0.6441945145784727,0.8373900926047073,0.3943203493130407,1.7783058074840519,Rv1176c
screen_sex,-0.027385411895071644,0.9729861688070379,0.18811659473211764,-0.056073968015581635,0.38518478219811714,1,0.8842554837343537,0.9454691988234446,0.4444035341938735,2.0114871668276875,Rv1176c
peth_value_baseline,-0.23018971795905288,0.7943828795077498,0.2811452771033154,-0.0006554385977089285,0.0008005286587555771,1,0.4129249583797797,0.9993447761552472,0.9977780263089365,1.000913986173075,Rv1176c
HIV_High_CD4,-0.06301578073379988,0.9389286565890345,0.19041010150627863,-0.16763000698826686,0.5065151343751254,1,0.740684008306526,0.8456666675653549,0.3133666312806036,2.282157834446357,Rv1176c
high_lung_involvement,-0.007495942823341043,0.9925320816889647,0.1988195205031284,-0.014991039627345198,0.39761660151293876,1,0.9699250838120356,0.9851207666126949,0.45189507626766856,2.1475403822208374,Rv1176c
HIV_Low_CD4,0.25471175743267943,1.2900897085053238,0.14082982780691355,0.8550140855247057,0.47273627118981676,1,0.07050551751674289,2.3514075011500917,0.9309665046302084,5.939115112053524,Rv1176c
fstrom1_baseline,0.02457732548452317,1.0248818375279412,0.1782564822330317,0.05269167857066084,0.38216661413685343,1,0.8903382644300297,1.0541045919770349,0.4984055772656141,2.2293821367791713,Rv1176c
diabetes,0.21196554724490463,1.2361052971117978,0.1470337477601385,0.992764862258769,0.6886493594821382,1,0.1494119916668137,2.6986856609797787,0.6997983336002601,10.407147240990733,Rv1176c
Indel_Sample1,0.24504478761891135,1.2776785361028045,0.13784502177244243,0.9011419100795709,0.5069192755414165,1,0.0754558906313405,2.462413360962242,0.9117389097616455,6.650456062942987,Rv1176c
underweight,0.2932790454902497,1.3408168871398614,0.1956135787094696,0.588320479306682,0.3924026491319052,1,0.1338016459783265,1.8009611224358906,0.834623477957658,3.8861367433161154,Rv2807
screen_years,0.014385362527484733,1.0144893297924003,0.18718297522499333,0.0011272145006287766,0.014667365076223897,1,0.9387413828139307,1.0011278500456702,0.9727576597755248,1.030325448548355,Rv2807
smoked_substance_use,0.16267335840773461,1.1766522833349617,0.19934331572699107,0.33229244913314226,0.4071980762529925,1,0.41447370360228775,1.3941605099320875,0.6276320983097761,3.0968516949475187,Rv2807
F2,0.0727884968258049,1.075503040550517,0.1416827620755695,0.1324003033012389,0.2577171048916661,1,0.607431834281041,1.1415652001338674,0.6888608825418229,1.891776901815233,Rv2807
TTP_baseline,-0.0233339328011438,0.9769361982563683,0.21942137184504446,-0.06529768179793755,0.6140288069100087,1,0.9153101947567521,0.9367885569648573,0.2811766867402551,3.1210724140546615,Rv2807
smear_pos_no_contam_sputum_specimen_1,-0.11860440889498014,0.8881590791076122,0.21287652370878565,-0.27005379922533496,0.4847046963013262,1,0.577424133939244,0.7633384262161478,0.29521317776897427,1.9737789394826364,Rv2807
bl_prevtb,0.22270713445390988,1.249454597944608,0.17232955912287268,0.46100204174412623,0.3567208513697199,1,0.19624193215939523,1.585662088793498,0.7880781810817173,3.1904502880485706,Rv2807
Lineage_2,0.038907538067088195,1.0396743489059255,0.17904909861914936,0.07771207797370022,0.35762420868212513,1,0.8279738218371284,1.0808114244512637,0.5362158514523615,2.178513246224223,Rv2807
screen_sex,-0.026636872581418787,0.9737147598615346,0.18615740788626448,-0.05454126988808955,0.3811731799278336,1,0.8862207609343218,0.9469194287925595,0.44859851176155197,1.9987948713959083,Rv2807
peth_value_baseline,-0.22482790600025918,0.7986536504345654,0.27706017773140285,-0.0006401714583136066,0.0007888968107843993,1,0.41709191162574033,0.9993600334077157,0.9978160075945608,1.0009064484546506,Rv2807
HIV_High_CD4,-0.03669030573448097,0.963974626540108,0.1898221588529037,-0.09760088877822622,0.5049511319943524,1,0.8467335875452282,0.907010829725172,0.33712991399757725,2.4402125444277747,Rv2807
high_lung_involvement,-0.027346588725487626,0.973023943947343,0.19459732238758093,-0.054690091015632165,0.38917268181446074,1,0.8882419534177868,0.9467785176610114,0.4415541876484799,2.0300782702982656,Rv2807
HIV_Low_CD4,0.3058048662390885,1.3577173442055543,0.1363297638359151,1.026522963414931,0.45763049782565296,1,0.024888677055170675,2.791343338846769,1.1383543529603934,6.844615312500431,Rv2807
fstrom1_baseline,0.0015386378223227104,1.0015398221328273,0.17808828078922562,0.0032987075677352834,0.3818060046629816,1,0.9931065644256654,1.0033041542909462,0.47472133481329903,2.120442356805724,Rv2807
diabetes,0.23319427055534142,1.262626746701646,0.1449568287956321,1.0921920137328958,0.6789218721780882,1,0.10767860535506944,2.9808008729801942,0.7878320045466221,11.278005708174657,Rv2807
Indel_Sample1,0.032080846861792744,1.0326009844796376,0.19271367694635483,0.1281547263993115,0.7698415396845067,1,0.8677879025954172,1.1367288710561825,0.25140075863604305,5.1398115634302135,Rv2807
underweight,0.2930510159349986,1.3405111761183126,0.1956048130416828,0.5878630499086247,0.3923850651212059,1,0.13408675981985,1.8001374982630463,0.8342705357755955,3.8842256482666624,Rv0205
screen_years,0.014308926734511201,1.0144117894594804,0.1872060410645637,0.0011212251114811477,0.014669172479324321,1,0.9390737348170141,1.0011218539193463,0.9727483876550533,1.030322927402595,Rv0205
smoked_substance_use,0.16268719694753894,1.1766685665970886,0.1993481842230576,0.33232071708266403,0.40720802111733523,1,0.41444540022192655,1.3941999205480335,0.6276376066677126,3.0969996026468762,Rv0205
F2,0.07276905001201811,1.075482125646525,0.14170651007463264,0.13236493007393105,0.25776030185843796,1,0.6075880044628663,1.1415248200027484,0.6887781982103803,1.8918701522028936,Rv0205
TTP_baseline,-0.023269546470940507,0.9769991016180534,0.21944414714429716,-0.06511750307977712,0.6140925413115831,1,0.9155517397164317,0.9369573615332772,0.28119222543939343,3.1220247855700958,Rv0205
smear_pos_no_contam_sputum_specimen_1,-0.11822418972340744,0.8884968384241099,0.21289843109750156,-0.269188067227864,0.4847545778665138,1,0.5786840471784302,0.7639995588571703,0.2954399785069419,1.9756815881308893,Rv0205
bl_prevtb,0.2229711265409932,1.2497844876138504,0.17235738282052845,0.4615485033177445,0.3567784462081594,1,0.1957843418923575,1.5865288289923045,0.7884199483437748,3.19255459036936,Rv0205
Lineage_2,0.03949557280492163,1.040285893326176,0.17908008969319092,0.07888659077168195,0.35768610878894386,1,0.8254451888929593,1.0820815970724713,0.5367808865562282,2.1813380693096964,Rv0205
screen_sex,-0.026703698466733317,0.9736496926847731,0.18616202482944483,-0.054678101591410185,0.3811826335130204,1,0.8859400741198207,0.946789869058352,0.44852882273549316,1.9985584219192172,Rv0205
peth_value_baseline,-0.22489811635906767,0.798597578643638,0.2770278786798308,-0.0006403713741896504,0.0007888048429708175,1,0.4168921401879415,0.9993598336197991,0.9978159879752295,1.0009060679406405,Rv0205
HIV_High_CD4,-0.03658726091836019,0.9640739642462749,0.18981252786300434,-0.09732677643612259,0.5049255123339224,1,0.8471510655184059,0.9072594866664326,0.3372392717113172,2.4407589660875675,Rv0205
high_lung_involvement,-0.02736333697417633,0.9730076476368175,0.19459736147774326,-0.054723585622741384,0.3891727599903736,1,0.8881739800007059,0.946746806217627,0.4415393305585989,2.030010585805154,Rv0205
HIV_Low_CD4,0.3059638425764822,1.3579332062941796,0.13634315363117247,1.0270566137226624,0.45767544456726683,1,0.024827774304140387,2.792833337612318,1.138861666938804,6.848872236295824,Rv0205
fstrom1_baseline,0.0017348939533151525,1.0017363997525046,0.17808611470910624,0.0037194638855163713,0.3818013607729261,1,0.9922272255339788,1.0037263896753938,0.47492544152525995,2.121315426049282,Rv0205
diabetes,0.233345447484617,1.2628176411650895,0.14496435789577772,1.0929000681564554,0.678957135578986,1,0.10746890879830809,2.9829121895993866,0.7883355423247707,11.286774036118477,Rv0205
Indel_Sample1,0.03435840922399495,1.0349554778520182,0.19187807619499606,0.13599255358946363,0.7594644265825868,1,0.8578876396745889,1.1456733624089013,0.25858511608279267,5.075959023538948,Rv0205
underweight,0.2898151151582154,1.336180425680537,0.19574647286117158,0.5813718030048316,0.392669236030044,1,0.1387228839328148,1.7884902049272249,0.8284110940152,3.861243815093012,Rv2561
screen_years,0.0185052889338127,1.0186775728735868,0.18711451295681786,0.001450045487881504,0.014662000480004241,1,0.9212190963594806,1.0014510973121762,0.9730819781213004,1.030647286515406,Rv2561
smoked_substance_use,0.1593486581011861,1.172746763067587,0.19968902251605766,0.3255010924026342,0.40790425061826846,1,0.4248797368887077,1.3847243470121082,0.622521851810107,3.0801513418889725,Rv2561
F2,0.07552125829383373,1.0784461533995828,0.1417890917544147,0.13737112235912996,0.25791051569616064,1,0.594289074899603,1.1472538410755204,0.692031226322198,1.9019248348913937,Rv2561
TTP_baseline,-0.026517304660729303,0.9738311918713438,0.21917036608661952,-0.07420603018923545,0.6133263923499446,1,0.9036993820476201,0.9284803791454457,0.27906691981245035,3.0891365233738086,Rv2561
smear_pos_no_contam_sputum_specimen_1,-0.12198887628281625,0.885158214697507,0.21038563344037406,-0.2777599906304849,0.47903311641061913,1,0.562026140886797,0.7574786016605995,0.29622154369116976,1.9369753625073731,Rv2561
bl_prevtb,0.21840687331803146,1.2440931529648553,0.17102773694985987,0.452100534531374,0.35402608956418435,1,0.20159305476610778,1.5716099417046254,0.7852305966819204,3.14551906064524,Rv2561
Lineage_2,0.02116056449664405,1.0213860368069574,0.17549141683305267,0.04226511159084969,0.35051826319952906,1,0.9040245709795671,1.043170998817831,0.5247999901067323,2.073562792090135,Rv2561
screen_sex,-0.023947774864668755,0.9763366977426391,0.18615712479002156,-0.04903511281666894,0.38117260026411587,1,0.8976402935188554,0.9521476965240321,0.45107589085594185,2.009828621688744,Rv2561
peth_value_baseline,-0.22439868052990916,0.7989965265036267,0.27781140336236404,-0.0006389492884318172,0.0007910358388803797,1,0.41924172750111566,0.999361254796196,0.9978130438378134,1.0009118679652795,Rv2561
HIV_High_CD4,-0.039510175600196346,0.9612601725416319,0.18975393490777703,-0.10510210196310597,0.5047696476063914,1,0.8350587925504434,0.9002326023777738,0.33472953489776763,2.4211151209927597,Rv2561
high_lung_involvement,-0.03398147954727559,0.9665894061451346,0.19611107479491627,-0.06795912382132796,0.3922000157815359,1,0.8624339386675934,0.9342986633557785,0.4331561339485034,2.015240981101222,Rv2561
HIV_Low_CD4,0.30129211653009286,1.351604109778652,0.13566197796824456,1.0113746066820912,0.45538888036469394,1,0.026357520680367563,2.7493777316738024,1.1261771027498144,6.712157344494568,Rv2561
fstrom1_baseline,-0.004588629963556503,0.9954218817147014,0.17763965386214528,-0.009837629211188081,0.38084418699674505,1,0.9793920455771108,0.9902106019733156,0.4694100809984935,2.088828246241909,Rv2561
diabetes,0.22723948464184643,1.2551304164087158,0.14505731900030247,1.0643020934414582,0.6793925295348835,1,0.11722000699353481,2.898815175804058,0.7654565729409168,10.97793097678517,Rv2561
Indel_Sample1,-0.05696386174135811,0.9446282059681287,0.2167551121687351,-0.2856842767641548,1.0870668799811953,1,0.7927025369315585,0.7514998444582683,0.0892515750986809,6.327642011879161,Rv2561
underweight,0.2912414963411803,1.3380876882150983,0.19535779656747654,0.5842331368578287,0.39188954778801643,1,0.13601119785211024,1.7936150008759153,0.8320553926070879,3.8663949539309845,fadE18
screen_years,0.0069159606329564985,1.0069399311164724,0.18895549300161876,0.0005419238546370801,0.014806256795957554,1,0.9708031435076715,1.0005420707218984,0.9719238645796625,1.0300029372335795,fadE18
smoked_substance_use,0.16444269928684035,1.1787360252015848,0.19935334149830033,0.3359066771777603,0.40721855587015543,1,0.4094393946393339,1.3992084406372014,0.6298793246214666,3.1081894322010686,fadE18
F2,0.07351828489966399,1.076288216314016,0.1420600090027628,0.13372776803176914,0.258403306829582,1,0.6047962126098212,1.1430815939316101,0.6888488507589321,1.8968392397630605,fadE18
TTP_baseline,-0.027665004046651086,0.9727141675371261,0.21945070951213566,-0.07741775235970196,0.6141109054429368,1,0.8996806514273603,0.9255031417158536,0.27774467861685564,3.083969311640785,fadE18
smear_pos_no_contam_sputum_specimen_1,-0.11437930494734505,0.8919195822028964,0.21082125657180786,-0.26043353819278653,0.4800249992821767,1,0.5874454476110411,0.7707173779436823,0.30081336738028414,1.9746638317221166,fadE18
bl_prevtb,0.2293402066005737,1.257769867841659,0.17210988913362704,0.4747324496636846,0.35626613619501096,1,0.18268873062696134,1.6075840302947,0.7996858258065908,3.231677155027613,fadE18
Lineage_2,0.009298206601936018,1.0093415692189296,0.1761778383037674,0.018571798483349874,0.3518892890085388,1,0.957909276009312,1.0187453269132027,0.5111365340636924,2.0304595190179917,fadE18
screen_sex,-0.01814389500584385,0.9820197144585239,0.1869450682224044,-0.03715117348367704,0.38278598168758365,1,0.9226829657720396,0.9635304640816302,0.4550272774547469,2.0402973650424534,fadE18
peth_value_baseline,-0.2197848671478282,0.8026914646928828,0.27784077739718926,-0.0006258119884687502,0.000791119478047088,1,0.42891708259267025,0.9993743837910113,0.9978259889198007,1.0009251814125049,fadE18
HIV_High_CD4,-0.04717986314985667,0.9539158078575996,0.19028289437898835,-0.12550444820996898,0.5061767472062557,1,0.8041762668431777,0.8820518408665148,0.3270662129339513,2.3787704727945163,fadE18
high_lung_involvement,-0.037816637488567666,0.9628894825388952,0.19597066221961446,-0.07562900685405523,0.39191920647840556,1,0.8469817484669431,0.9271601128090525,0.43008322762753465,1.998743079394292,fadE18
